name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,stations,source
"Kandy, Sri Lanka",2023-10-10,86.2,69.2,73.8,94.2,69.2,74.6,70.9,91.2,1.825,100,25,rain,83.2,9.5,188.6,16.3,7,2023-10-10T05:54:33,2023-10-10T17:54:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-11,82.5,68.6,72.8,88.5,68.6,73.2,70.7,93.4,0.798,100,20.83,rain,90.8,6.9,109.2,9.4,6,2023-10-11T05:54:29,2023-10-11T17:54:07,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-12,82.3,68.8,73.6,87.9,68.8,74,70.8,91.6,1.841,100,16.67,rain,91.3,10.1,164.2,14.1,7,2023-10-12T05:54:25,2023-10-12T17:53:39,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-13,82.8,69,74.7,88.9,69,75.2,70.6,87.8,1.042,100,20.83,rain,93.6,9.9,163.4,14.2,7,2023-10-13T05:54:21,2023-10-13T17:53:13,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-14,84,69,73.9,90.7,69,74.7,70.6,90,2.11,100,29.17,rain,92.1,9.1,170.8,14.6,8,2023-10-14T05:54:18,2023-10-14T17:52:47,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-15,77.4,69.9,72.2,77.4,69.9,72.2,69.8,92.3,0.447,100,16.67,rain,97.7,10.1,143.3,12.3,8,2023-10-15T05:54:16,2023-10-15T17:52:21,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-16,84.3,67.2,74.4,89.1,67.2,75,68.6,83.6,0.008,100,4.17,rain,65.9,13.1,240.3,20.7,8,2023-10-16T05:54:14,2023-10-16T17:51:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-17,80.5,68.4,73.1,84.3,68.4,73.2,69.7,89.5,0.097,100,12.5,rain,66,11.4,193.6,16.9,7,2023-10-17T05:54:12,2023-10-17T17:51:32,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-18,80.9,68.8,72.1,86.3,68.8,72.3,70.1,93.8,1.111,100,33.33,rain,99,10.4,47.9,4.2,3,2023-10-18T05:54:11,2023-10-18T17:51:09,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-19,80.6,67.7,72.3,85,67.7,72.7,69.4,91.2,0.202,100,20.83,rain,85.1,12.3,166.6,14.3,7,2023-10-19T05:54:11,2023-10-19T17:50:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-20,82.5,69,72.5,88.1,69,72.7,69.9,91.8,1.148,100,20.83,rain,85.9,9.7,149.1,12.8,7,2023-10-20T05:54:11,2023-10-20T17:50:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-21,83.1,68.1,73.5,87.7,68.1,73.9,69.8,89.1,0.042,100,20.83,rain,92.2,11.1,177.9,15.2,8,2023-10-21T05:54:12,2023-10-21T17:50:02,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-22,82.9,69.3,73.8,88.4,69.3,74.2,70.5,90.2,1.112,100,12.5,rain,84.7,11.2,205.6,17.8,8,2023-10-22T05:54:13,2023-10-22T17:49:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-23,81.1,68.8,73.8,85.6,68.8,74.1,70.1,88.8,0.097,100,25,rain,96,11.1,109.5,9.5,6,2023-10-23T05:54:15,2023-10-23T17:49:21,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
"Kandy, Sri Lanka",2023-10-24,83.4,68.1,73.8,88.8,68.1,74.3,69.1,86,0.083,100,25,rain,71.9,10.8,234.4,20.3,9,2023-10-24T05:54:18,2023-10-24T17:49:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"43479099999,43486099999,43476099999,43444099999,43441099999,43473099999,remote",obs
